BCV	text	func_morph	form_morph	strongs	lemma	normalized
John 1:22	σεαυτοῦ;	F-2GSM	F-2GSM	4572	σεαυτοῦ	σεαυτοῦ	
John 1:23	ἔφη	V-IAI-3S	V-IAI-3S	5346&5707	φημί	ἔφη	
John 1:23	Ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	Ἐγώ	
John 1:23	φωνὴ	N-NSF	N-NSF	5456	φωνή	φωνή	
John 1:23	βοῶντος	V-PAP-GSM	V-PAP-GSM	994&5723	βοάω	βοῶντος	
John 1:23	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:23	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
John 1:23	ἐρήμῳ	A-DSF	A-DSF	2048	ἔρημος	ἐρήμῳ	
John 1:23	Εὐθύνατε	V-AAM-2P	V-AAM-2P	2116&5657	εὐθύνω	Εὐθύνατε	
John 1:23	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 1:23	ὁδὸν	N-ASF	N-ASF	3598	ὁδός	ὁδόν	
John 1:23	Κυρίου,	N-GSM	N-GSM	2962	κύριος	Κυρίου	
John 1:23	καθὼς	ADV	ADV	2531	καθώς	καθώς	
John 1:23	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 1:23	Ἡσαΐας	N-NSM	N-NSM	2268	Ἠσαΐας	Ἡσαΐας	
John 1:23	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:23	προφήτης.	N-NSM	N-NSM	4396	προφήτης	προφήτης	
John 1:24	Καὶ	CONJ	CONJ	2532	καί	Καί	
John 1:24	ἀπεσταλμένοι	V-RPP-NPM	V-RPP-NPM	649&5772	ἀποστέλλω	ἀπεσταλμένοι	
John 1:24	ἦσαν	V-IAI-3P	V-IAI-3P	1510&5707	εἰμί	ἦσαν	
John 1:24	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 1:24	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 1:24	Φαρισαίων.	N-GPM	N-GPM	5330	Φαρισαῖος	Φαρισαίων	
John 1:25	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:25	ἠρώτησαν	V-AAI-3P	V-AAI-3P	2065&5656	ἐρωτάω	ἠρώτησαν	
John 1:25	αὐτὸν	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:25	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:25	εἶπαν	V-2AAI-3P	V-2AAI-3P	3004&5627	λέγω	εἶπαν	
John 1:25	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 1:25	Τί	I-ASN	I-ASN	5101	τίς	Τί	
John 1:25	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 1:25	βαπτίζεις	V-PAI-2S	V-PAI-2S	907&5719	βαπτίζω	βαπτίζεις	
John 1:25	εἰ	COND	COND	1487	εἰ	εἰ	
John 1:25	σὺ	P-2NS	P-2NS	4771	σύ	σύ	
John 1:25	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 1:25	εἶ	V-PAI-2S	V-PAI-2S	1510&5719	εἰμί	εἶ	
John 1:25	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:25	Χριστὸς	N-NSM	N-NSM	5547	Χριστός	Χριστός	
John 1:25	οὐδὲ	CONJ-N	CONJ-N	3761	οὐδέ	οὐδέ	
John 1:25	Ἡλείας	N-NSM	N-NSM	2243	Ἠλίας	Ἡλείας	
John 1:25	οὐδὲ	CONJ-N	CONJ-N	3761	οὐδέ	οὐδέ	
John 1:25	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:25	προφήτης;	N-NSM	N-NSM	4396	προφήτης	προφήτης	
John 1:26	ἀπεκρίθη	V-ADI-3S	V-ADI-3S	611&5662	ἀποκρίνομαι	ἀπεκρίθη	
John 1:26	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 1:26	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:26	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
John 1:26	λέγων	V-PAP-NSM	V-PAP-NSM	3004&5723	λέγω	λέγων	
John 1:26	Ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	Ἐγώ	
John 1:26	βαπτίζω	V-PAI-1S	V-PAI-1S	907&5719	βαπτίζω	βαπτίζω	
John 1:26	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:26	ὕδατι·	N-DSN	N-DSN	5204	ὕδωρ	ὕδατι	
John 1:26	μέσος	A-NSM	A-NSM	3319	μέσος	μέσος	
John 1:26	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
John 1:26	στήκει	V-PAI-3S	V-PAI-3S	4739&5719	στήκω	στήκει	
John 1:26	ὃν	R-ASM	R-ASM	3739	ὅς	ὅν	
John 1:26	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
John 1:26	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 1:26	οἴδατε,	V-RAI-2P	V-RAI-2P	1492&5758	οἶδα	οἴδατε	
John 1:27	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:27	ὀπίσω	ADV	ADV	3694	ὀπίσω	ὀπίσω	
John 1:27	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 1:27	ἐρχόμενος,	V-PNP-NSM	V-PNP-NSM	2064&5740	ἔρχομαι	ἐρχόμενος	
John 1:27	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
John 1:27	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 1:27	εἰμὶ	V-PAI-1S	V-PAI-1S	1510&5719	εἰμί	εἰμί	
John 1:27	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 1:27	ἄξιος	A-NSM	A-NSM	514	ἄξιος	ἄξιος	
John 1:27	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 1:27	λύσω	V-AAS-1S	V-AAS-1S	3089&5661	λύω	λύσω	
John 1:27	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 1:27	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 1:27	ἱμάντα	N-ASM	N-ASM	2438	ἱμάς	ἱμάντα	
John 1:27	τοῦ	T-GSN	T-GSN	3588	ὁ	τοῦ	
John 1:27	ὑποδήματος.	N-GSN	N-GSN	5266	ὑπόδημα	ὑποδήματος	
John 1:28	Ταῦτα	D-NPN	D-NPN	3778	οὗτος	Ταῦτα	
John 1:28	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:28	Βηθανίᾳ	N-DSF	N-DSF	963	Βηθανία	Βηθανίᾳ	
John 1:28	ἐγένετο	V-2ADI-3S	V-2ADI-3S	1096&5633	γίνομαι	ἐγένετο	
John 1:28	πέραν	ADV	ADV	4008	πέραν	πέραν	
John 1:28	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 1:28	Ἰορδάνου,	N-GSM	N-GSM	2446	Ἰορδάνης	Ἰορδάνου	
John 1:28	ὅπου	ADV	ADV	3699	ὅπου	ὅπου	
John 1:28	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 1:28	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:28	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
John 1:28	βαπτίζων.	V-PAP-NSM	V-PAP-NSM	907&5723	βαπτίζω	βαπτίζων	
John 1:29	Τῇ	T-DSF	T-DSF	3588	ὁ	Τῇ	
John 1:29	ἐπαύριον	ADV	ADV	1887	ἐπαύριον	ἐπαύριον	
John 1:29	βλέπει	V-PAI-3S	V-PAI-3S	991&5719	βλέπω	βλέπει	
John 1:29	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 1:29	Ἰησοῦν	N-ASM	N-ASM	2424	Ἰησοῦς	Ἰησοῦν	
John 1:29	ἐρχόμενον	V-PNP-ASM	V-PNP-ASM	2064&5740	ἔρχομαι	ἐρχόμενον	
John 1:29	πρὸς	PREP	PREP	4314	πρός	πρός	
John 1:29	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:29	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:29	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 1:29	Ἴδε	V-2AAM-2S	V-2AAM-2S	3708&5628	ὁράω	Ἴδε	
John 1:29	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:29	Ἀμνὸς	N-NSM	N-NSM	286	ἀμνός	Ἀμνός	
John 1:29	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 1:29	Θεοῦ	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 1:29	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:29	αἴρων	V-PAP-NSM	V-PAP-NSM	142&5723	αἴρω	αἴρων	
John 1:29	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 1:29	ἁμαρτίαν	N-ASF	N-ASF	266	ἁμαρτία	ἁμαρτίαν	
John 1:29	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 1:29	κόσμου.	N-GSM	N-GSM	2889	κόσμος	κόσμου	
John 1:30	οὗτός	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 1:30	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 1:30	ὑπὲρ	PREP	PREP	5228	ὑπέρ	ὑπέρ	
John 1:30	οὗ	R-GSM	R-GSM	3739	ὅς	οὗ	
John 1:30	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 1:30	εἶπον	V-2AAI-1S	V-2AAI-1S	3004&5627	λέγω	εἶπον	
John 1:30	Ὀπίσω	ADV	ADV	3694	ὀπίσω	Ὀπίσω	
John 1:30	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 1:30	ἔρχεται	V-PNI-3S	V-PNI-3S	2064&5736	ἔρχομαι	ἔρχεται	
John 1:30	ἀνὴρ	N-NSM	N-NSM	435	ἀνήρ	ἀνήρ	
John 1:30	ὃς	R-NSM	R-NSM	3739	ὅς	ὅς	
John 1:30	ἔμπροσθέν	PREP	PREP	1715	ἔμπροσθεν	ἔμπροσθεν	
John 1:30	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 1:30	γέγονεν,	V-2RAI-3S	V-2RAI-3S	1096&5754	γίνομαι	γέγονεν	
John 1:30	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 1:30	πρῶτός	A-NSM-S	A-NSM-S	4413	πρῶτος	πρῶτος	
John 1:30	μου	P-1GS	P-1GS	1473	ἐγώ	μου	
John 1:30	ἦν.	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 1:31	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 1:31	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 1:31	ᾔδειν	V-2LAI-1S	V-2LAI-1S	1492&5714	οἶδα	ᾔδειν	
John 1:31	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:31	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 1:31	ἵνα	CONJ	CONJ	2443	ἵνα	ἵνα	
John 1:31	φανερωθῇ	V-APS-3S	V-APS-3S	5319&5686	φανερόω	φανερωθῇ	
John 1:31	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
John 1:31	Ἰσραὴλ,	N-PRI	N-PRI	2474	Ἰσραήλ	Ἰσραήλ	
John 1:31	διὰ	PREP	PREP	1223	διά	διά	
John 1:31	τοῦτο	D-ASN	D-ASN	3778	οὗτος	τοῦτο	
John 1:31	ἦλθον	V-2AAI-1S	V-2AAI-1S	2064&5627	ἔρχομαι	ἦλθον	
John 1:31	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
John 1:31	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:31	ὕδατι	N-DSN	N-DSN	5204	ὕδωρ	ὕδατι	
John 1:31	βαπτίζων.	V-PAP-NSM	V-PAP-NSM	907&5723	βαπτίζω	βαπτίζων	
John 1:32	Καὶ	CONJ	CONJ	2532	καί	Καί	
John 1:32	ἐμαρτύρησεν	V-AAI-3S	V-AAI-3S	3140&5656	μαρτυρέω	ἐμαρτύρησεν	
John 1:32	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
John 1:32	λέγων	V-PAP-NSM	V-PAP-NSM	3004&5723	λέγω	λέγων	
John 1:32	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 1:32	Τεθέαμαι	V-RNI-1S	V-RNI-1S	2300&5766	θεάομαι	Τεθέαμαι	
John 1:32	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 1:32	Πνεῦμα	N-ASN	N-ASN	4151	πνεῦμα	Πνεῦμα	
John 1:32	καταβαῖνον	V-PAP-ASN	V-PAP-ASN	2597&5723	καταβαίνω	καταβαῖνον	
John 1:32	ὡς	ADV	ADV	5613	ὡς	ὡς	
John 1:32	περιστερὰν	N-ASF	N-ASF	4058	περιστερά	περιστεράν	
John 1:32	ἐξ	PREP	PREP	1537	ἐκ	ἐξ	
John 1:32	οὐρανοῦ,	N-GSM	N-GSM	3772	οὐρανός	οὐρανοῦ	
John 1:32	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:32	ἔμεινεν	V-AAI-3S	V-AAI-3S	3306&5656	μένω	ἔμεινεν	
John 1:32	ἐπ’	PREP	PREP	1909	ἐπί	ἐπ’	
John 1:32	αὐτόν.	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:33	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 1:33	οὐκ	PRT-N	PRT-N	3756	οὐ	οὐκ	
John 1:33	ᾔδειν	V-2LAI-1S	V-2LAI-1S	1492&5714	οἶδα	ᾔδειν	
John 1:33	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:33	ἀλλ’	CONJ	CONJ	235	ἀλλά	ἀλλ’	
John 1:33	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:33	πέμψας	V-AAP-NSM	V-AAP-NSM	3992&5660	πέμπω	πέμψας	
John 1:33	με	P-1AS	P-1AS	1473	ἐγώ	με	
John 1:33	βαπτίζειν	V-PAN	V-PAN	907&5721	βαπτίζω	βαπτίζειν	
John 1:33	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:33	ὕδατι	N-DSN	N-DSN	5204	ὕδωρ	ὕδατι	
John 1:33	ἐκεῖνός	D-NSM	D-NSM	1565	ἐκεῖνος	ἐκεῖνος	
John 1:33	μοι	P-1DS	P-1DS	1473	ἐγώ	μοι	
John 1:33	εἶπεν	V-2AAI-3S	V-2AAI-3S	3004&5627	λέγω	εἶπεν	
John 1:33	Ἐφ’	PREP	PREP	1909	ἐπί	Ἐφ’	
John 1:33	ὃν	R-ASM	R-ASM	3739	ὅς	ὅν	
John 1:33	ἂν	PRT	PRT	302	ἄν	ἄν	
John 1:33	ἴδῃς	V-2AAS-2S	V-2AAS-2S	3708&5632	ὁράω	ἴδῃς	
John 1:33	τὸ	T-ASN	T-ASN	3588	ὁ	τό	
John 1:33	Πνεῦμα	N-ASN	N-ASN	4151	πνεῦμα	Πνεῦμα	
John 1:33	καταβαῖνον	V-PAP-ASN	V-PAP-ASN	2597&5723	καταβαίνω	καταβαῖνον	
John 1:33	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:33	μένον	V-PAP-ASN	V-PAP-ASN	3306&5723	μένω	μένον	
John 1:33	ἐπ’	PREP	PREP	1909	ἐπί	ἐπ’	
John 1:33	αὐτόν,	P-ASM	P-ASM	846	αὐτός	αὐτόν	
John 1:33	οὗτός	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 1:33	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 1:33	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:33	βαπτίζων	V-PAP-NSM	V-PAP-NSM	907&5723	βαπτίζω	βαπτίζων	
John 1:33	ἐν	PREP	PREP	1722	ἐν	ἐν	
John 1:33	Πνεύματι	N-DSN	N-DSN	4151	πνεῦμα	Πνεύματι	
John 1:33	Ἁγίῳ.	A-DSN	A-DSN	40	ἅγιος	Ἁγίῳ	
John 1:34	κἀγὼ	P-1NS-K	P-1NS-K	2504	κἀγώ	κἀγώ	
John 1:34	ἑώρακα,	V-RAI-1S-ATT	V-RAI-1S-ATT	3708&5758	ὁράω	ἑώρακα	
John 1:34	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:34	μεμαρτύρηκα	V-RAI-1S	V-RAI-1S	3140&5758	μαρτυρέω	μεμαρτύρηκα	
John 1:34	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
John 1:34	οὗτός	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 1:34	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 1:34	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:34	Υἱὸς	N-NSM	N-NSM	5207	υἱός	Υἱός	
John 1:34	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 1:34	Θεοῦ.	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 1:35	Τῇ	T-DSF	T-DSF	3588	ὁ	Τῇ	
John 1:35	ἐπαύριον	ADV	ADV	1887	ἐπαύριον	ἐπαύριον	
John 1:35	πάλιν	ADV	ADV	3825	πάλιν	πάλιν	
John 1:35	εἱστήκει	V-LAI-3S	V-LAI-3S	2476&5715	ἵστημι	εἱστήκει	
John 1:35	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:35	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
John 1:35	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:35	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 1:35	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 1:35	μαθητῶν	N-GPM	N-GPM	3101	μαθητής	μαθητῶν	
John 1:35	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 1:35	δύο,	A-NUI	A-NUI	1417	δύο	δύο	
John 1:36	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:36	ἐμβλέψας	V-AAP-NSM	V-AAP-NSM	1689&5660	ἐμβλέπω	ἐμβλέψας	
John 1:36	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
John 1:36	Ἰησοῦ	N-DSM	N-DSM	2424	Ἰησοῦς	Ἰησοῦ	
John 1:36	περιπατοῦντι	V-PAP-DSM	V-PAP-DSM	4043&5723	περιπατέω	περιπατοῦντι	
John 1:36	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 1:36	Ἴδε	V-2AAM-2S	V-2AAM-2S	3708&5628	ὁράω	Ἴδε	
John 1:36	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:36	Ἀμνὸς	N-NSM	N-NSM	286	ἀμνός	Ἀμνός	
John 1:36	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
John 1:36	Θεοῦ.	N-GSM	N-GSM	2316	θεός	Θεοῦ	
John 1:37	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:37	ἤκουσαν	V-AAI-3P	V-AAI-3P	191&5656	ἀκούω	ἤκουσαν	
John 1:37	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 1:37	δύο	A-NUI	A-NUI	1417	δύο	δύο	
John 1:37	μαθηταὶ	N-NPM	N-NPM	3101	μαθητής	μαθηταί	
John 1:37	αὐτοῦ	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
John 1:37	λαλοῦντος	V-PAP-GSM	V-PAP-GSM	2980&5723	λαλέω	λαλοῦντος	
John 1:37	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:37	ἠκολούθησαν	V-AAI-3P	V-AAI-3P	190&5656	ἀκολουθέω	ἠκολούθησαν	
John 1:37	τῷ	T-DSM	T-DSM	3588	ὁ	τῷ	
John 1:37	Ἰησοῦ.	N-DSM	N-DSM	2424	Ἰησοῦς	Ἰησοῦ	
John 1:38	στραφεὶς	V-2APP-NSM	V-2APP-NSM	4762&5651	στρέφω	στραφείς	
John 1:38	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 1:38	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:38	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
John 1:38	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:38	θεασάμενος	V-ADP-NSM	V-ADP-NSM	2300&5666	θεάομαι	θεασάμενος	
John 1:38	αὐτοὺς	P-APM	P-APM	846	αὐτός	αὐτούς	
John 1:38	ἀκολουθοῦντας	V-PAP-APM	V-PAP-APM	190&5723	ἀκολουθέω	ἀκολουθοῦντας	
John 1:38	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 1:38	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 1:38	Τί	I-ASN	I-ASN	5101	τίς	Τί	
John 1:38	ζητεῖτε;	V-PAI-2P	V-PAI-2P	2212&5719	ζητέω	ζητεῖτε	
John 1:38	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
John 1:38	δὲ	CONJ	CONJ	1161	δέ	δέ	
John 1:38	εἶπαν	V-2AAI-3P	V-2AAI-3P	3004&5627	λέγω	εἶπαν	
John 1:38	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 1:38	Ῥαββεί,	HEB	HEB	4461	ῥαββί	Ῥαββεί	
John 1:38	(ὃ	R-NSN	R-NSN	3739	ὅς	ὅ	
John 1:38	λέγεται	V-PPI-3S	V-PEI-3S	3004&5743	λέγω	λέγεται	
John 1:38	μεθερμηνευόμενον	V-PPP-NSN	V-PEP-NSN	3177&5746	μεθερμηνεύω	μεθερμηνευόμενον	
John 1:38	Διδάσκαλε,)	N-VSM	N-VSM	1320	διδάσκαλος	Διδάσκαλε	
John 1:38	ποῦ	ADV-I	ADV-I	4226	ποῦ	ποῦ	
John 1:38	μένεις;	V-PAI-2S	V-PAI-2S	3306&5719	μένω	μένεις	
John 1:39	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 1:39	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
John 1:39	Ἔρχεσθε	V-PNM-2P	V-PNM-2P	2064&5737	ἔρχομαι	Ἔρχεσθε	
John 1:39	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:39	ὄψεσθε.	V-FDI-2P	V-FDI-2P	3708&5695	ὁράω	ὄψεσθε	
John 1:39	ἦλθαν	V-2AAI-3P	V-2AAI-3P	2064&5627	ἔρχομαι	ἦλθαν	
John 1:39	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
John 1:39	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:39	εἶδαν	V-2AAI-3P	V-2AAI-3P	3708&5627	ὁράω	εἶδαν	
John 1:39	ποῦ	ADV	ADV	4225	πού	ποῦ	
John 1:39	μένει,	V-PAI-3S	V-PAI-3S	3306&5719	μένω	μένει	
John 1:39	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:39	παρ’	PREP	PREP	3844	παρά	παρ’	
John 1:39	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 1:39	ἔμειναν	V-AAI-3P	V-AAI-3P	3306&5656	μένω	ἔμειναν	
John 1:39	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
John 1:39	ἡμέραν	N-ASF	N-ASF	2250	ἡμέρα	ἡμέραν	
John 1:39	ἐκείνην·	D-ASF	D-ASF	1565	ἐκεῖνος	ἐκείνην	
John 1:39	ὥρα	N-NSF	N-NSF	5610	ὥρα	ὥρα	
John 1:39	ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	ἦν	
John 1:39	ὡς	ADV	ADV	5613	ὡς	ὡς	
John 1:39	δεκάτη.	A-NSF	A-NSF	1182	δέκατος	δεκάτη	
John 1:40	Ἦν	V-IAI-3S	V-IAI-3S	1510&5707	εἰμί	Ἦν	
John 1:40	Ἀνδρέας	N-NSM	N-NSM	406	Ἀνδρέας	Ἀνδρέας	
John 1:40	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
John 1:40	ἀδελφὸς	N-NSM	N-NSM	80	ἀδελφός	ἀδελφός	
John 1:40	Σίμωνος	N-GSM	N-GSM	4613	Σίμων	Σίμωνος	
John 1:40	Πέτρου	N-GSM	N-GSM	4074	Πέτρος	Πέτρου	
John 1:40	εἷς	A-NSM	A-NSM	1520	εἷς	εἷς	
John 1:40	ἐκ	PREP	PREP	1537	ἐκ	ἐκ	
John 1:40	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 1:40	δύο	A-NUI	A-NUI	1417	δύο	δύο	
John 1:40	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
John 1:40	ἀκουσάντων	V-AAP-GPM	V-AAP-GPM	191&5660	ἀκούω	ἀκουσάντων	
John 1:40	παρὰ	PREP	PREP	3844	παρά	παρά	
John 1:40	Ἰωάνου	N-GSM	N-GSM	2491	Ἰωάννης	Ἰωάνου	
John 1:40	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:40	ἀκολουθησάντων	V-AAP-GPM	V-AAP-GPM	190&5660	ἀκολουθέω	ἀκολουθησάντων	
John 1:40	αὐτῷ·	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 1:41	εὑρίσκει	V-PAI-3S	V-PAI-3S	2147&5719	εὑρίσκω	εὑρίσκει	
John 1:41	οὗτος	D-NSM	D-NSM	3778	οὗτος	οὗτος	
John 1:41	πρῶτον	ADV-S	ADV-S	4412	πρῶτος	πρῶτον	
John 1:41	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 1:41	ἀδελφὸν	N-ASM	N-ASM	80	ἀδελφός	ἀδελφόν	
John 1:41	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 1:41	ἴδιον	A-ASM	A-ASM	2398	ἴδιος	ἴδιον	
John 1:41	Σίμωνα	N-ASM	N-ASM	4613	Σίμων	Σίμωνα	
John 1:41	καὶ	CONJ	CONJ	2532	καί	καί	
John 1:41	λέγει	V-PAI-3S	V-PAI-3S	3004&5719	λέγω	λέγει	
John 1:41	αὐτῷ	P-DSM	P-DSM	846	αὐτός	αὐτῷ	
John 1:41	Εὑρήκαμεν	V-RAI-1P	V-RAI-1P	2147&5758	εὑρίσκω	Εὑρήκαμεν	
John 1:41	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
John 1:41	Μεσσίαν	N-ASM	N-ASM	3323	Μεσσίας	Μεσσίαν	
John 1:41	(ὅ	R-NSN	R-NSN	3739	ὅς	ὅ	
John 1:41	ἐστιν	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
John 1:41	μεθερμηνευόμενον	V-PPP-NSN	V-PEP-NSN	3177&5746	μεθερμηνεύω	μεθερμηνευόμενον	
John 1:41	Χριστός).	N-NSM	N-NSM	5547	Χριστός	Χριστός	
John 1:42	ἤγαγεν	V-2AAI-3S	V-2AAI-3S	71&5627	ἄγω	ἤγαγεν	
