BCV	text	func_morph	form_morph	strongs	lemma	normalized
Matt 10:2	Ἀνδρέας	N-NSM	N-NSM	406	Ἀνδρέας	Ἀνδρέας	
Matt 10:2	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:2	ἀδελφὸς	N-NSM	N-NSM	80	ἀδελφός	ἀδελφός	
Matt 10:2	αὐτοῦ,	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 10:2	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:2	Ἰάκωβος	N-NSM	N-NSM	2385	Ἰάκωβος	Ἰάκωβος	
Matt 10:2	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:2	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 10:2	Ζεβεδαίου	N-GSM	N-GSM	2199	Ζεβεδαῖος	Ζεβεδαίου	
Matt 10:2	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:2	Ἰωάνης	N-NSM	N-NSM	2491	Ἰωάννης	Ἰωάνης	
Matt 10:2	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:2	ἀδελφὸς	N-NSM	N-NSM	80	ἀδελφός	ἀδελφός	
Matt 10:2	αὐτοῦ,	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 10:3	Φίλιππος	N-NSM	N-NSM	5376	Φίλιππος	Φίλιππος	
Matt 10:3	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:3	Βαρθολομαῖος,	N-NSM	N-NSM	918	Βαρθολομαῖος	Βαρθολομαῖος	
Matt 10:3	Θωμᾶς	N-NSM	N-NSM	2381	Θωμᾶς	Θωμᾶς	
Matt 10:3	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:3	Μαθθαῖος	N-NSM	N-NSM	3156	Μαθθαῖος	Μαθθαῖος	
Matt 10:3	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:3	τελώνης,	N-NSM	N-NSM	5057	τελώνης	τελώνης	
Matt 10:3	Ἰάκωβος	N-NSM	N-NSM	2385	Ἰάκωβος	Ἰάκωβος	
Matt 10:3	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:3	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 10:3	Ἁλφαίου	N-GSM	N-GSM	256	Ἁλφαῖος	Ἁλφαίου	
Matt 10:3	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:3	Θαδδαῖος,	N-NSM	N-NSM	2280	Θαδδαῖος	Θαδδαῖος	
Matt 10:4	Σίμων	N-NSM	N-NSM	4613	Σίμων	Σίμων	
Matt 10:4	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:4	Καναναῖος	N-NSM	N-NSM	2581	Καναναῖος	Καναναῖος	
Matt 10:4	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:4	Ἰούδας	N-NSM	N-NSM	2455	Ἰούδας	Ἰούδας	
Matt 10:4	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:4	Ἰσκαριώτης	N-NSM	N-NSM	2469	Ἰσκαριώθ	Ἰσκαριώτης	
Matt 10:4	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:4	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:4	παραδοὺς	V-2AAP-NSM	V-2AAP-NSM	3860&5631	παραδίδωμι	παραδούς	
Matt 10:4	αὐτόν.	P-ASM	P-ASM	846	αὐτός	αὐτόν	
Matt 10:5	Τούτους	D-APM	D-APM	3778	οὗτος	Τούτους	
Matt 10:5	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 10:5	δώδεκα	A-NUI	A-NUI	1427	δώδεκα	δώδεκα	
Matt 10:5	ἀπέστειλεν	V-AAI-3S	V-AAI-3S	649&5656	ἀποστέλλω	ἀπέστειλεν	
Matt 10:5	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:5	Ἰησοῦς	N-NSM	N-NSM	2424	Ἰησοῦς	Ἰησοῦς	
Matt 10:5	παραγγείλας	V-AAP-NSM	V-AAP-NSM	3853&5660	παραγγέλλω	παραγγείλας	
Matt 10:5	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 10:5	λέγων	V-PAP-NSM	V-PAP-NSM	3004&5723	λέγω	λέγων	
Matt 10:5	Εἰς	PREP	PREP	1519	εἰς	Εἰς	
Matt 10:5	ὁδὸν	N-ASF	N-ASF	3598	ὁδός	ὁδόν	
Matt 10:5	ἐθνῶν	N-GPN	N-GPN	1484	ἔθνος	ἐθνῶν	
Matt 10:5	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:5	ἀπέλθητε	V-2AAS-2P	V-2AAS-2P	565&5632	ἀπέρχομαι	ἀπέλθητε	
Matt 10:5	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:5	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:5	πόλιν	N-ASF	N-ASF	4172	πόλις	πόλιν	
Matt 10:5	Σαμαρειτῶν	N-GPM	N-GPM	4541	Σαμαρίτης	Σαμαρειτῶν	
Matt 10:5	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:5	εἰσέλθητε·	V-2AAS-2P	V-2AAS-2P	1525&5632	εἰσέρχομαι	εἰσέλθητε	
Matt 10:6	πορεύεσθε	V-PNM-2P	V-PNM-2P	4198&5737	πορεύομαι	πορεύεσθε	
Matt 10:6	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:6	μᾶλλον	ADV	ADV	3123	μᾶλλον	μᾶλλον	
Matt 10:6	πρὸς	PREP	PREP	4314	πρός	πρός	
Matt 10:6	τὰ	T-APN	T-APN	3588	ὁ	τά	
Matt 10:6	πρόβατα	N-APN	N-APN	4263	πρόβατον	πρόβατα	
Matt 10:6	τὰ	T-APN	T-APN	3588	ὁ	τά	
Matt 10:6	ἀπολωλότα	V-2RAP-APN	V-2RAP-APN	622&5756	ἀπόλλυμι	ἀπολωλότα	
Matt 10:6	οἴκου	N-GSM	N-GSM	3624	οἶκος	οἴκου	
Matt 10:6	Ἰσραήλ.	N-PRI	N-PRI	2474	Ἰσραήλ	Ἰσραήλ	
Matt 10:7	πορευόμενοι	V-PNP-NPM	V-PNP-NPM	4198&5740	πορεύομαι	πορευόμενοι	
Matt 10:7	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:7	κηρύσσετε	V-PAM-2P	V-PAM-2P	2784&5720	κηρύσσω	κηρύσσετε	
Matt 10:7	λέγοντες	V-PAP-NPM	V-PAP-NPM	3004&5723	λέγω	λέγοντες	
Matt 10:7	ὅτι	CONJ	CONJ	3754	ὅτι	ὅτι	
Matt 10:7	Ἤγγικεν	V-RAI-3S	V-RAI-3S	1448&5758	ἐγγίζω	Ἤγγικεν	
Matt 10:7	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 10:7	βασιλεία	N-NSF	N-NSF	932	βασιλεία	βασιλεία	
Matt 10:7	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 10:7	οὐρανῶν.	N-GPM	N-GPM	3772	οὐρανός	οὐρανῶν	
Matt 10:8	ἀσθενοῦντας	V-PAP-APM	V-PAP-APM	770&5723	ἀσθενέω	ἀσθενοῦντας	
Matt 10:8	θεραπεύετε,	V-PAM-2P	V-PAM-2P	2323&5720	θεραπεύω	θεραπεύετε	
Matt 10:8	νεκροὺς	A-APM	A-APM	3498	νεκρός	νεκρούς	
Matt 10:8	ἐγείρετε,	V-PAM-2P	V-PAM-2P	1453&5720	ἐγείρω	ἐγείρετε	
Matt 10:8	λεπροὺς	A-APM	A-APM	3015	λεπρός	λεπρούς	
Matt 10:8	καθαρίζετε,	V-PAM-2P	V-PAM-2P	2511&5720	καθαρίζω	καθαρίζετε	
Matt 10:8	δαιμόνια	N-APN	N-APN	1140	δαιμόνιον	δαιμόνια	
Matt 10:8	ἐκβάλλετε·	V-PAM-2P	V-PAM-2P	1544&5720	ἐκβάλλω	ἐκβάλλετε	
Matt 10:8	δωρεὰν	ADV	ADV	1432	δωρεάν	δωρεάν	
Matt 10:8	ἐλάβετε,	V-2AAI-2P	V-2AAI-2P	2983&5627	λαμβάνω	ἐλάβετε	
Matt 10:8	δωρεὰν	ADV	ADV	1432	δωρεάν	δωρεάν	
Matt 10:8	δότε.	V-2AAM-2P	V-2AAM-2P	1325&5628	δίδωμι	δότε	
Matt 10:9	Μὴ	PRT-N	PRT-N	3361	μή	Μή	
Matt 10:9	κτήσησθε	V-ADS-2P	V-ADS-2P	2932&5667	κτάομαι	κτήσησθε	
Matt 10:9	χρυσὸν	N-ASM	N-ASM	5557	χρυσός	χρυσόν	
Matt 10:9	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:9	ἄργυρον	N-ASM	N-ASM	696	ἄργυρος	ἄργυρον	
Matt 10:9	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:9	χαλκὸν	N-ASM	N-ASM	5475	χαλκός	χαλκόν	
Matt 10:9	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:9	τὰς	T-APF	T-APF	3588	ὁ	τάς	
Matt 10:9	ζώνας	N-APF	N-APF	2223	ζώνη	ζώνας	
Matt 10:9	ὑμῶν,	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:10	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:10	πήραν	N-ASF	N-ASF	4082	πήρα	πήραν	
Matt 10:10	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:10	ὁδὸν	N-ASF	N-ASF	3598	ὁδός	ὁδόν	
Matt 10:10	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:10	δύο	A-NUI	A-NUI	1417	δύο	δύο	
Matt 10:10	χιτῶνας	N-APM	N-APM	5509	χιτών	χιτῶνας	
Matt 10:10	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:10	ὑποδήματα	N-APN	N-APN	5266	ὑπόδημα	ὑποδήματα	
Matt 10:10	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:10	ῥάβδον·	N-ASF	N-ASF	4464	ῥάβδος	ῥάβδον	
Matt 10:10	ἄξιος	A-NSM	A-NSM	514	ἄξιος	ἄξιος	
Matt 10:10	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 10:10	ὁ	T-NSM	T-NSM	3588	ὁ	ὁ	
Matt 10:10	ἐργάτης	N-NSM	N-NSM	2040	ἐργάτης	ἐργάτης	
Matt 10:10	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Matt 10:10	τροφῆς	N-GSF	N-GSF	5160	τροφή	τροφῆς	
Matt 10:10	αὐτοῦ.	P-GSM	P-GSM	846	αὐτός	αὐτοῦ	
Matt 10:11	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:11	ἣν	R-ASF	R-ASF	3739	ὅς	ἥν	
Matt 10:11	δ’	CONJ	CONJ	1161	δέ	δ’	
Matt 10:11	ἂν	PRT	PRT	302	ἄν	ἄν	
Matt 10:11	πόλιν	N-ASF	N-ASF	4172	πόλις	πόλιν	
Matt 10:11	ἢ	PRT	PRT	2228	ἤ	ἤ	
Matt 10:11	κώμην	N-ASF	N-ASF	2968	κώμη	κώμην	
Matt 10:11	εἰσέλθητε,	V-2AAS-2P	V-2AAS-2P	1525&5632	εἰσέρχομαι	εἰσέλθητε	
Matt 10:11	ἐξετάσατε	V-AAM-2P	V-AAM-2P	1833&5657	ἐξετάζω	ἐξετάσατε	
Matt 10:11	τίς	I-NSM	I-NSM	5101	τίς	τίς	
Matt 10:11	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:11	αὐτῇ	P-DSF	P-DSF	846	αὐτός	αὐτῇ	
Matt 10:11	ἄξιός	A-NSM	A-NSM	514	ἄξιος	ἄξιος	
Matt 10:11	ἐστιν·	V-PAI-3S	V-PAI-3S	1510&5719	εἰμί	ἐστιν	
Matt 10:11	κἀκεῖ	ADV-K	ADV-K	2546	κἀκεῖ	κἀκεῖ	
Matt 10:11	μείνατε	V-AAM-2P	V-AAM-2P	3306&5657	μένω	μείνατε	
Matt 10:11	ἕως	ADV	ADV	2193	ἕως	ἕως	
Matt 10:11	ἂν	PRT	PRT	302	ἄν	ἄν	
Matt 10:11	ἐξέλθητε.	V-2AAS-2P	V-2AAS-2P	1831&5632	ἐξέρχομαι	ἐξέλθητε	
Matt 10:12	εἰσερχόμενοι	V-PNP-NPM	V-PNP-NPM	1525&5740	εἰσέρχομαι	εἰσερχόμενοι	
Matt 10:12	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:12	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:12	τὴν	T-ASF	T-ASF	3588	ὁ	τήν	
Matt 10:12	οἰκίαν	N-ASF	N-ASF	3614	οἰκία	οἰκίαν	
Matt 10:12	ἀσπάσασθε	V-ADM-2P	V-ADM-2P	782&5663	ἀσπάζομαι	ἀσπάσασθε	
Matt 10:12	αὐτήν·	P-ASF	P-ASF	846	αὐτός	αὐτήν	
Matt 10:13	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:13	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
Matt 10:13	μὲν	PRT	PRT	3303	μέν	μέν	
Matt 10:13	ᾖ	V-PAS-3S	V-PAS-3S	1510&5725	εἰμί	ᾖ	
Matt 10:13	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 10:13	οἰκία	N-NSF	N-NSF	3614	οἰκία	οἰκία	
Matt 10:13	ἀξία,	A-NSF	A-NSF	514	ἄξιος	ἀξία	
Matt 10:13	ἐλθάτω	V-2AAM-3S	V-2AAM-3S	2064&5628	ἔρχομαι	ἐλθάτω	
Matt 10:13	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 10:13	εἰρήνη	N-NSF	N-NSF	1515	εἰρήνη	εἰρήνη	
Matt 10:13	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:13	ἐπ’	PREP	PREP	1909	ἐπί	ἐπ’	
Matt 10:13	αὐτήν·	P-ASF	P-ASF	846	αὐτός	αὐτήν	
Matt 10:13	ἐὰν	COND	COND	1437	ἐάν	ἐάν	
Matt 10:13	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:13	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:13	ᾖ	V-PAS-3S	V-PAS-3S	1510&5725	εἰμί	ᾖ	
Matt 10:13	ἀξία,	A-NSF	A-NSF	514	ἄξιος	ἀξία	
Matt 10:13	ἡ	T-NSF	T-NSF	3588	ὁ	ἡ	
Matt 10:13	εἰρήνη	N-NSF	N-NSF	1515	εἰρήνη	εἰρήνη	
Matt 10:13	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:13	πρὸς	PREP	PREP	4314	πρός	πρός	
Matt 10:13	ὑμᾶς	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:13	ἐπιστραφήτω.	V-2APM-3S	V-2APM-3S	1994&5649	ἐπιστρέφω	ἐπιστραφήτω	
Matt 10:14	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:14	ὃς	R-NSM	R-NSM	3739	ὅς	ὅς	
Matt 10:14	ἂν	PRT	PRT	302	ἄν	ἄν	
Matt 10:14	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:14	δέξηται	V-ADS-3S	V-ADS-3S	1209&5667	δέχομαι	δέξηται	
Matt 10:14	ὑμᾶς	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:14	μηδὲ	CONJ-N	CONJ-N	3366	μηδέ	μηδέ	
Matt 10:14	ἀκούσῃ	V-AAS-3S	V-AAS-3S	191&5661	ἀκούω	ἀκούσῃ	
Matt 10:14	τοὺς	T-APM	T-APM	3588	ὁ	τούς	
Matt 10:14	λόγους	N-APM	N-APM	3056	λόγος	λόγους	
Matt 10:14	ὑμῶν,	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:14	ἐξερχόμενοι	V-PNP-NPM	V-PNP-NPM	1831&5740	ἐξέρχομαι	ἐξερχόμενοι	
Matt 10:14	ἔξω	ADV	ADV	1854	ἔξω	ἔξω	
Matt 10:14	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Matt 10:14	οἰκίας	N-GSF	N-GSF	3614	οἰκία	οἰκίας	
Matt 10:14	ἢ	PRT	PRT	2228	ἤ	ἤ	
Matt 10:14	τῆς	T-GSF	T-GSF	3588	ὁ	τῆς	
Matt 10:14	πόλεως	N-GSF	N-GSF	4172	πόλις	πόλεως	
Matt 10:14	ἐκείνης	D-GSF	D-GSF	1565	ἐκεῖνος	ἐκείνης	
Matt 10:14	ἐκτινάξατε	V-AAM-2P	V-AAM-2P	1621&5657	ἐκτινάσσω	ἐκτινάξατε	
Matt 10:14	τὸν	T-ASM	T-ASM	3588	ὁ	τόν	
Matt 10:14	κονιορτὸν	N-ASM	N-ASM	2868	κονιορτός	κονιορτόν	
Matt 10:14	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 10:14	ποδῶν	N-GPM	N-GPM	4228	πούς	ποδῶν	
Matt 10:14	ὑμῶν.	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:15	ἀμὴν	HEB	HEB	281	ἀμήν	ἀμήν	
Matt 10:15	λέγω	V-PAI-1S	V-PAI-1S	3004&5719	λέγω	λέγω	
Matt 10:15	ὑμῖν,	P-2DP	P-2DP	4771	σύ	ὑμῖν	
Matt 10:15	ἀνεκτότερον	A-NSN-C	A-NSN-C	414	ἀνεκτός	ἀνεκτότερον	
Matt 10:15	ἔσται	V-FDI-3S	V-FDI-3S	1510&5695	εἰμί	ἔσται	
Matt 10:15	γῇ	N-DSF	N-DSF	1093	γῆ	γῇ	
Matt 10:15	Σοδόμων	N-GPN	N-GPN	4670	Σόδομα	Σοδόμων	
Matt 10:15	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:15	Γομόρρων	N-GPN	N-GPN	1116	Γόμορρα	Γομόρρων	
Matt 10:15	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:15	ἡμέρᾳ	N-DSF	N-DSF	2250	ἡμέρα	ἡμέρᾳ	
Matt 10:15	κρίσεως	N-GSF	N-GSF	2920	κρίσις	κρίσεως	
Matt 10:15	ἢ	PRT	PRT	2228	ἤ	ἤ	
Matt 10:15	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 10:15	πόλει	N-DSF	N-DSF	4172	πόλις	πόλει	
Matt 10:15	ἐκείνῃ.	D-DSF	D-DSF	1565	ἐκεῖνος	ἐκείνῃ	
Matt 10:16	Ἰδοὺ	V-2AMM-2S	V-2AMM-2S	3708&5640	ὁράω	Ἰδού	
Matt 10:16	ἐγὼ	P-1NS	P-1NS	1473	ἐγώ	ἐγώ	
Matt 10:16	ἀποστέλλω	V-PAI-1S	V-PAI-1S	649&5719	ἀποστέλλω	ἀποστέλλω	
Matt 10:16	ὑμᾶς	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:16	ὡς	ADV	ADV	5613	ὡς	ὡς	
Matt 10:16	πρόβατα	N-APN	N-APN	4263	πρόβατον	πρόβατα	
Matt 10:16	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:16	μέσῳ	A-DSN	A-DSN	3319	μέσος	μέσῳ	
Matt 10:16	λύκων·	N-GPM	N-GPM	3074	λύκος	λύκων	
Matt 10:16	γίνεσθε	V-PNM-2P	V-PNM-2P	1096&5737	γίνομαι	γίνεσθε	
Matt 10:16	οὖν	CONJ	CONJ	3767	οὖν	οὖν	
Matt 10:16	φρόνιμοι	A-NPM	A-NPM	5429	φρόνιμος	φρόνιμοι	
Matt 10:16	ὡς	ADV	ADV	5613	ὡς	ὡς	
Matt 10:16	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 10:16	ὄφεις	N-NPM	N-NPM	3789	ὄφις	ὄφεις	
Matt 10:16	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:16	ἀκέραιοι	A-NPM	A-NPM	185	ἀκέραιος	ἀκέραιοι	
Matt 10:16	ὡς	ADV	ADV	5613	ὡς	ὡς	
Matt 10:16	αἱ	T-NPF	T-NPF	3588	ὁ	αἱ	
Matt 10:16	περιστεραί.	N-NPF	N-NPF	4058	περιστερά	περιστεραί	
Matt 10:17	Προσέχετε	V-PAM-2P	V-PAM-2P	4337&5720	προσέχω	Προσέχετε	
Matt 10:17	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:17	ἀπὸ	PREP	PREP	575	ἀπό	ἀπό	
Matt 10:17	τῶν	T-GPM	T-GPM	3588	ὁ	τῶν	
Matt 10:17	ἀνθρώπων·	N-GPM	N-GPM	444	ἄνθρωπος	ἀνθρώπων	
Matt 10:17	παραδώσουσιν	V-FAI-3P	V-FAI-3P	3860&5692	παραδίδωμι	παραδώσουσιν	
Matt 10:17	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 10:17	ὑμᾶς	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:17	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:17	συνέδρια,	N-APN	N-APN	4892	συνέδριον	συνέδρια	
Matt 10:17	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:17	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:17	ταῖς	T-DPF	T-DPF	3588	ὁ	ταῖς	
Matt 10:17	συναγωγαῖς	N-DPF	N-DPF	4864	συναγωγή	συναγωγαῖς	
Matt 10:17	αὐτῶν	P-GPM	P-GPM	846	αὐτός	αὐτῶν	
Matt 10:17	μαστιγώσουσιν	V-FAI-3P	V-FAI-3P	3146&5692	μαστιγόω	μαστιγώσουσιν	
Matt 10:17	ὑμᾶς·	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:18	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:18	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 10:18	ἡγεμόνας	N-APM	N-APM	2232	ἡγεμών	ἡγεμόνας	
Matt 10:18	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:18	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:18	βασιλεῖς	N-APM	N-APM	935	βασιλεύς	βασιλεῖς	
Matt 10:18	ἀχθήσεσθε	V-FPI-2P	V-FPI-2P	71&5701	ἄγω	ἀχθήσεσθε	
Matt 10:18	ἕνεκεν	PREP	PREP	1752	ἕνεκα	ἕνεκεν	
Matt 10:18	ἐμοῦ,	P-1GS	P-1GS	1473	ἐγώ	ἐμοῦ	
Matt 10:18	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:18	μαρτύριον	N-ASN	N-ASN	3142	μαρτύριον	μαρτύριον	
Matt 10:18	αὐτοῖς	P-DPM	P-DPM	846	αὐτός	αὐτοῖς	
Matt 10:18	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:18	τοῖς	T-DPN	T-DPN	3588	ὁ	τοῖς	
Matt 10:18	ἔθνεσιν.	N-DPN	N-DPN	1484	ἔθνος	ἔθνεσιν	
Matt 10:19	ὅταν	CONJ	CONJ	3752	ὅταν	ὅταν	
Matt 10:19	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:19	παραδῶσιν	V-2AAS-3P	V-2AAS-3P	3860&5632	παραδίδωμι	παραδῶσιν	
Matt 10:19	ὑμᾶς,	P-2AP	P-2AP	4771	σύ	ὑμᾶς	
Matt 10:19	μὴ	PRT-N	PRT-N	3361	μή	μή	
Matt 10:19	μεριμνήσητε	V-AAS-2P	V-AAS-2P	3309&5661	μεριμνάω	μεριμνήσητε	
Matt 10:19	πῶς	ADV-I	ADV-I	4459	πῶς	πῶς	
Matt 10:19	ἢ	PRT	PRT	2228	ἤ	ἤ	
Matt 10:19	τί	I-ASN	I-ASN	5101	τίς	τί	
Matt 10:19	λαλήσητε·	V-AAS-2P	V-AAS-2P	2980&5661	λαλέω	λαλήσητε	
Matt 10:19	δοθήσεται	V-FPI-3S	V-FPI-3S	1325&5701	δίδωμι	δοθήσεται	
Matt 10:19	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 10:19	ὑμῖν	P-2DP	P-2DP	4771	σύ	ὑμῖν	
Matt 10:19	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:19	ἐκείνῃ	D-DSF	D-DSF	1565	ἐκεῖνος	ἐκείνῃ	
Matt 10:19	τῇ	T-DSF	T-DSF	3588	ὁ	τῇ	
Matt 10:19	ὥρᾳ	N-DSF	N-DSF	5610	ὥρα	ὥρᾳ	
Matt 10:19	τί	I-ASN	I-ASN	5101	τίς	τί	
Matt 10:19	λαλήσητε·	V-AAS-2P	V-AAS-2P	2980&5661	λαλέω	λαλήσητε	
Matt 10:20	οὐ	PRT-N	PRT-N	3756	οὐ	οὐ	
Matt 10:20	γὰρ	CONJ	CONJ	1063	γάρ	γάρ	
Matt 10:20	ὑμεῖς	P-2NP	P-2NP	4771	σύ	ὑμεῖς	
Matt 10:20	ἐστε	V-PAI-2P	V-PAI-2P	1510	εἰμί	ἐστε	
Matt 10:20	οἱ	T-NPM	T-NPM	3588	ὁ	οἱ	
Matt 10:20	λαλοῦντες	V-PAP-NPM	V-PAP-NPM	2980&5723	λαλέω	λαλοῦντες	
Matt 10:20	ἀλλὰ	CONJ	CONJ	235	ἀλλά	ἀλλά	
Matt 10:20	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
Matt 10:20	Πνεῦμα	N-NSN	N-NSN	4151	πνεῦμα	Πνεῦμα	
Matt 10:20	τοῦ	T-GSM	T-GSM	3588	ὁ	τοῦ	
Matt 10:20	Πατρὸς	N-GSM	N-GSM	3962	πατήρ	Πατρός	
Matt 10:20	ὑμῶν	P-2GP	P-2GP	4771	σύ	ὑμῶν	
Matt 10:20	τὸ	T-NSN	T-NSN	3588	ὁ	τό	
Matt 10:20	λαλοῦν	V-PAP-NSN	V-PAP-NSN	2980&5723	λαλέω	λαλοῦν	
Matt 10:20	ἐν	PREP	PREP	1722	ἐν	ἐν	
Matt 10:20	ὑμῖν.	P-2DP	P-2DP	4771	σύ	ὑμῖν	
Matt 10:21	παραδώσει	V-FAI-3S	V-FAI-3S	3860&5692	παραδίδωμι	παραδώσει	
Matt 10:21	δὲ	CONJ	CONJ	1161	δέ	δέ	
Matt 10:21	ἀδελφὸς	N-NSM	N-NSM	80	ἀδελφός	ἀδελφός	
Matt 10:21	ἀδελφὸν	N-ASM	N-ASM	80	ἀδελφός	ἀδελφόν	
Matt 10:21	εἰς	PREP	PREP	1519	εἰς	εἰς	
Matt 10:21	θάνατον	N-ASM	N-ASM	2288	θάνατος	θάνατον	
Matt 10:21	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:21	πατὴρ	N-NSM	N-NSM	3962	πατήρ	πατήρ	
Matt 10:21	τέκνον,	N-ASN	N-ASN	5043	τέκνον	τέκνον	
Matt 10:21	καὶ	CONJ	CONJ	2532	καί	καί	
Matt 10:21	ἐπαναστήσονται	V-FDI-3P	V-FDI-3P	1881&5695	ἐπανίστημι	ἐπαναστήσονται	
Matt 10:21	τέκνα	N-NPN	N-NPN	5043	τέκνον	τέκνα	
Matt 10:21	ἐπὶ	PREP	PREP	1909	ἐπί	ἐπί	
Matt 10:21	γονεῖς	N-APM	N-APM	1118	γονεύς	γονεῖς	
